,region,K0AAAH81R1,K0AAAJ44,KGGAAA09,MH033,LABC99,K1473,MB146,YCAB24,LC090,K0AAAC34,L13160,LC031,LABR59,LC150,MB015A,LC136,K0AB35,K0DAAA33,L13163,K6GAAA36,MB091,LC108,K2AA36,K0AAAA81R2,MB110,MC029A,K2AD46,K0AAAH45,K0AAAH92R1,K0AAAN28,MB171,K2409,K0AH67,K0BAAC66,KBAA52,MB159,MB174,LABL09R1,MB054A,LC046,K0AG68,MB020A,L10677R1,K0GAAD43,K0AAAH91,K0AAAA62,K0AAAH77,K3AF27,LC047,MC079,KZBB12,K0AAAI86,K0AAAE99R1,MC104,MC007,K0CAAE33,MH061,KBAA56,K0AAAJ54,K0AAAM37,K0AAAF80,LC032,K6GAAA21R1,LC024,LC112,YCAA11,MC009,K0AB39,K0CAAA46,LC098,LC021,K0AAAJ66,MH039,K0CAAD72,LC040,MB172,K6AAAA23,MC038A,MC016,K0AAAA02,KABP68,LC158,LBC071,K0AAAJ08,KAAG30,K0AAAK31,K0AAAD99,LC097,KAAB83,MB104,YCAB80,LC119,K0AAAF68,KABP69,MB203,K0AAAB70,MC065A,K0AAAG61,K0AAAD89,K0AAAI18,K0AAAN23,NC08,MH052,MB012A,K0AI05,KB56A11,LC102,MC053A,HNCRC17,KAAG28,LC019,MC110A,MB144,LBC060,K0CAAA23,MH027,L13077,MB098,MH016,MH059,NC02,MB008,K0CAAE10,MB051,K0AAAF81R1,KBAA50,K0BAAA14R1,K0754,K6GAAA24,K0AAAM83,MC122,KAAA26,KAAA07,YCAA83,K0AR14,K0AAAH70,L11718,LABY87,LC004,MC041A,K0AAAC40R1,K1AC98,K0BAAC49,LC008,LAAZ78,MC036A,LC079,K0CAAA41,K6AAAA68R1,K0AAAF21,LC148,CRCB60,LAAT51,Y3A,LC137,MH015,LC001,KZAC42,K3AG28,K0AAAF14,K2410,KAAC72,K0DAAA02,K0AAAJ76,K0AAAL19,K0CAAE11,YCAB61,HNCRC05,MB053A,LAAE37,MB045A,MB074A,KAAG43,K0CAAD73,K0CAAC39,K6AAAA85,LC087,LC156,K0AAAK46,K0AAAE75,MH031,MB124,K0AAAI80,K0CAAD67R1,K2AA34,LC154,K6AAAA22,MC048A,K0CAAA69,MB170,L12418,K0289,LBC007,KAAW11,MC050A,MH002,K4AA27,KAAE99,MB093,K0AD60,KAAA04,LC058,MB202,K0AAAA59,K6AAAA72,LAAR12,K0AAAF85R1,KZBE70,K0GAAC79R1,HNCRC10,HNCRC11,K0AAAA01,MC032A,L12660,MC010,LC138,K3AF37,MB108A,MC088,K0AAAK25,MH038,YCAA10,MC207,K0AAAE26R1,KAAJ55,LC115,K1AC39,LC060,K0AAAI40R1,K0GAAD54,MB163,K0GAAD49,MC051A,MC101,MB002,K0BAAA09R1,K0AG56,K0AH97,MB056,L12843,KAAA05,LABN19,KAAE95,KAAE86,K0AAAM32,MH051,MH034,K0CAAA66,L12371,K1AC72,K0AAAI07,HNCRC20,LC013,K0AAAF13,K0AI68,K0AAAF76R1,LC064,LC125,K0AAAL02,K0AAAN31,K0AAAI90,MB207,MH062,MB007A,LC053,MB134,LC006,MC066A,KZBB27,MC108A,L12043,K0AAAH41,K0AAAF67,MC077,K0AAAM14,YCAB73,MB072A,LC141,K0DAAB40R1,MB106A,K6AAAA87,NC12,LC061,K0AAAM67,K0AAAM08,NC03,K0120,LC107,K0AAAF79,LC068,MH007,MC052A,K6AAAA21,MC204,K0GAAC77R1,LC062,MB181,K0AAAI97,MB001A,LABL82,K0AI03,LC095,LBE001,MB137,MC114A,MB040,KABT01,LC029,MB049A,K0GAAC41,LC134,MB180,LAAU92,LBC069,MC027A,LC084,KAAG38,KAAG26,K0AAAK39,LBC063,K0GAAB18R1,K0AP81,K3AG29,K0AAAM40,LC003,MB080,K0AAAK29,KAAG33,MH021,LC113,LC015,MB154,MH045,K0AAAH40,LBC059,K0AAAI69,K0AAAD87,MC049A,K0AAAC47R1,LC142,K1211,K0DAAA50R1,K1AC70,K0AAAB39,MC119A,K0714,MH032,LC078,MB069A,YCAA33,LAAF36,LBC094,K1404,LC135,MC015,MC117A,MH050,YCAB45,L13018,MC125A,K2AD49,K0AAAK81,K0AAAI93R1,K0GAAD52,LC055,MB060,K1AC68,MH053,KACH23,LAAT27,LC012,LC133,K0AAAK34,KAAF10,YCAB62,MH055,LBGS126,K3AF34,K0AAAC56R1,MH056,K0AAAJ71,LABS62,KZBB16,K0AAAI99,KAAA29,LC140,MC083,CRCB15,LABM20,KAAG44,K6AAAA33R1,K0AI02,K0AI06,K0AAAL16,LC096,MH010,K0AAAF12,K0CAAA39,MC056A,K0DAAB32R1,MC124,MB094,L11385,LBC084,K0AAAI59,K0AAAI91R1,LC020,LC130,L11819,LC080,LC023,L12941,K0GAAD41,LBC085,YCAA46,K4AF11,K0AAAI66,MB041R1,K0GAAD10R1,K0AAAM41,MH022,MB178,K0063,MB085A,K0AAAI57,K0AAAJ13,K0AAAI10,LC094,K0AAAJ51,MB066,KBAA82,MC069A,MB004A,YCAA65,LC059,LC132,L11735,K6AAAA67,KA08A11,LBC031,K0AI48,KA01A11,MC021A,LC074,MB022,MC002,K0CAAA70,LC117,MB086,LBC022,K1AB84,K0CAAE12R1,K0CAAE23,MB052,K3AD46,MH013,MB148,K0CAAC41,YCAA43,K0CAAA40,MB118,K4AA25,YCAA57,K0CAAC42,MB168,NC09,MH029,K0AAAL68,KAAF73,K0AAAN52,K6GAAA11,LC114,K0AAAM51,MB055,MC006,LC035,K0GAAD06,K0AAAM78,NC15,K0BAAC65R1,K0DAAA31,KAAF07,LC063,K0GAAD42,MB152,MC045A,LC050,MH012,KAAA30,LC085,YCAA95R1,MB126,K0GAAD53,K3AF73,MB122,KA43A11,LC077,K0DAAC02R1,LC122,K0AAAA63,CRCB36,LC109,MC057A,K0AAAH52,K0AAAA19,K0AAAE23,MC044A,K1AB19,L12623,LC093,CRCB27,K0AAAG70,MH043,MC068AR1,LC071,MH003,K0AAAE97,MC035A,HNCRC04,K0GAAC24,K1349,MC040A,KAAA12,K0DAAA16,K1133,KZBB20,CRCB59,HNCRC19,MB215,K0CAAE51,KB21A11,MB024,K0CAAA67,MC074,K6AAAB48,MC084A,MB058A,K0AAAB77,MB023A,K0DAAA08,KAAA28,LC052,KAAE94,K0AAAJ09,MB211A,MC037A,MB100,MH004,K0AAAD39,MH014,MB034A,MC061A,K0GAAD40,K0AAAI62,K0GAAB10R1,K0AAAG51,MB117,LC037,K0GAAC81,K0AAAK84,K1AC40,MB213,K0GAAC82,LBC064,LC104,KAAG40,K0AAAC63R1,KAAJ31,K0CAAE52,CRCB55,KBAA65,YCAA04,LABQ26,MB130,K0AAAA79R2,K3AF29,LABT09,K0AAAI27,K0AAAD77,K0AAAJ32,NC06,MC093,K0AAAK47,MB029A,K0AAAI16,LC092,KAAA08,K0AAAH72,LC100,CRCB54,K0DAAB34R1,LC018,CRCB63,MB210,K0AAAC19,MH040,K0CAAD82,K3AF25,NC01,MB153,KAAA02,YCAA30,MB038A,LC124,MC023A,MB084,MB062,YCAA62,K0AAAH59,LC103,LBC051,MC206,K1190,K0AAAH75,LC128,MC030A,MB046A,MB212,KABP52,MB132,LC026,K0AAAK61,K1AC66,K0AAAM84,LC127,MB033,MH019,K0CAAA26,L12108,MB119,LC057,MC087,MC005,K0CAAA38,KABP59,K0AAAH65,K2AB23,K0AI27,K0AD61,LC056,MC076,HNCRC02,K6GAAA20R1,K0AAAF10,K0AAAJ30,YCAB27,MB018R1,KABP60,K0AAAC06R1,MH030,K0AAAC15,K0AAAI82,K6AAAA53,MC086,K1207,K0AAAF55,K0AAAD78R1,KA36A11,K0AAAK52,LC073,MH005,K0AAAM18,MYAAAA05R1,K0GAAB08R1,K0AAAH85R1,MB201,K0AAAM06,NC05,L10947,LC027,KAAG35,K0AAAF83,LABM44,MB164,K0AAAC48R1,MB183,LC120,K0AN79,MB076A,KA28A11,MB102,K2AD43,HNCRC09,L12934,K0CAAA51,LC007,MH017,K0AAAK41,K0AAAA36,K0AAAH67,MC060A,K0AAAC14,MB214,K0GAAD44,LABP18,CRCB58,K0AAAM23,MC043A,K0AAAH80R1,HNCRC21,K0AAAJ47,K0AAAF78,MB013,LC089,K0AAAA65R2,MC078A,LC082,K6AAAA89,MC106,K0GAAD02R1,LC147,MC123,K0AAAH74,MB035,MB009,K0AAAM65,K6AAAA86R1,K0AAAI79,MB145,K0AD54,K0AAAB16,LC139,MB010,MB043,MB050A,LC075,K4AA24,LC110,K0AAAG74,LC069,MC020A,MB139,K0AAAI74,MB107,K0AAAG06R1,K3AG26,YCAA21,LC066,LBC068,YCAA17,CRCB35,K0294,K0AAAE68,MB182,K3AF36,K2AA33,MB068,K0AAAI51,K0AAAC62R1,MB131,YCAA94,MC070A,CRCB38,YCAA29,MB209,K0AAAK75,KJAA21,MB032A,KJAA22,MB021,LC083,MC008,K0GAAD04,K0AAAA51,MC022A,K0GAAD47,MB016A,K3AF30,MB067A,MYGAAA01R1,MH026,KB27A11,K0CAAC32,K0AAAG56,MH009,K0AAAK26,KAAF04,K0AI07,K0CAAA99R1,MB042A,K0AAAJ52,LBC040,HNCRC03,K0DAAA30,LC033,K0AD56,K0AAAB67,LC121,K0GAAD38,LAAS10,MC001,K0AAAJ06,K0BAAC38,L12650,K0AAAH62,YCAA02,K0AAAE28R1,MB116,K0AH05,MB059,K6CAAA09,LC081,MB092,LBC030,KABP58,K0AAAH69,K0AAAI96,LC116,K0AAAH86,K3AF38,MB064A,MH048,K1348,K4AA32,K0GAAB98,L10819,K0AAAB86,K4AA26,K0413,KBAA10P,MB099,MB149,K0AAAF72,MB208,MB123,MC019A,LC106,LC067,KAAA01,MB070,K0AD57,MB087,K0AI73,KBAA49,KBAA60,LC070,NC10,K0AAAB19,NC16,K0293,K0CAAA80,K0AAAG60,MB047A,K0AAAK83,MH018,LC153,K0GAAC68,K2AB25,MH046,MH047,MC072,K0GAAD48,K0AAAI81,K0AAAJ07,NC11,K0GAAC22,K0AAAJ50,YCAA88,K0AAAM68,MH006,K3AF35,CRCB18,LC051,LC086,HNCRC01,MB075A,K0DAAB03R1,K0AH99,KAAE92,K0AAAM86,K0AR16,K0AAAF89,K0AAAF26R1,LBC092,MB079,LC036,MC018A,MC107A,K1182,K3AF26,MH060,KZAC13,MH058,MB135,KAAA27,K0AAAI61,MC094,K0AAAI68,LAAU60,MC073,K0AAAA78R2,MC042A,MH011,MB095A,HNCRC16,LC072,K0CAAC44,LC065,LC146,LC091,CRCB61,LC016,L12387,KAAA03,LC088,K0CAAC37,K0AAAJ43,MH035,MC028A,LC039,MB026A,K0AAAM35,K0GAAD51,K6GAAA09,K0CAAA24,MC080,KAAF09,HNCRC12,K0AAAK44,LC099,K1188,K0AAAH66,MB167,K0AAAF82,K0AAAI92R1,MC034A,LC155,LC009,LC054,KZBD40,MB017,K0GAAD05,MB142,K0AAAJ69,MB048A,K0AAAI17,MC116,KGGAAA08,LC144,LAAL40,K1350,K1AC65,LABB02,MC014,MH057,MC054A,MC064,MB089A,LC149,KZBB19,MH024,MC112A,K6AAAA90,MB014,MB206,LC111,K0AAAF07,K0AAAH58,MH041,K0AAAI49,LC049,LAAZ29,K0BAAC58,K6GAAA03,K0CAAD75,K6AAAA74,K6CAAA10,K0AAAE98,LC126,MB063A,MB065,MH028,MH008,MB115,K0AAAA99,LC151,K3AF31,MB073,HNCRC18,K0AAAE96,K6GAAA19R1,K0AAAF88R1,MC075,K0AR86,K0GAAE13,K3AF77,K0AAAC28R1,MB083,YCAA82,MC059A,K0AI04,MH044,K0DAAA14,MB030A,K1AC74,KA06A11,MH037,K0DAAB62R1,YCAA61,K0AR66,MH054,LC002,KAAF06,MB003,L10071,K0AAAK69,K2AA35,LABS63,MB039A,HNCRC07,K0AAAB40,CRCB5,L12274,MH020,K1AAAA02,MB133,K0AAAA50,LC105,K0AC39,K0AR20,MB088,K0AAAI52,KAAF12,MC120A,MB057A,K0CAAE24R1,YCAB71,MB028,KAAF03,YCAA22,LC143,K0AAAI13,K0AAAH44,LBC016,LC131,K6AAAA77,MB138,MC082A,LC118,LC041,LBC011,K6AAAA79,LBC019,K6AAAA11R1,K1AC38,LBC018,K0291,MB031A,K0AAAD23,MB011A,K0AAAF16,K0CAAA89R1,K0CAAA37,LAAD49,K0AAAJ63,K0AAAM66,MC046A,YCAB44,LC042,KABU98,MB125,MH023,MC103,K0CAAD47,LABJ29,MB161,LC011,K6DAAA04,KB55A11,K6AAAA81,K1AC71,MB037A,K0AAAH79,L10767,LC152,LC076,CRCB17,MH036,LABL77R1,LC043,K0AAAJ61,MB082A,MC026A,KAAE93,MC113A,K3AF75,HNCRC14,K0AAAC37,K0CAAA72,K4AA31,KAAA10,LC157,KABP65,LC129,MC004,NC04,MB155,K0AAAH60
0,chr10_107164022_107164546,3.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,264.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,87.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,8.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,29.0,2.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,0.0,15.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,15.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,2.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,1.0,4.0,5.0,32.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,14.0,192.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,4.0,1.0,0.0,0.0,287.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,178.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,5.0,0.0,1.0,0.0,4.0,7.0,0.0,6.0,24.0,0.0,4.0,0.0,6.0,34.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,17.0,12.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,121.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,8.0,0.0,4.0,0.0,0.0,13.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,232.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,17.0,1.0,2.0,0.0,1.0,0.0,12.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,4.0,0.0,12.0,3.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,70.0,0.0,6.0,0.0,0.0,566.0,3.0,0.0,54.0,0.0,0.0,2.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,8.0,1.0,209.0,2.0,6.0,5.0,6.0,0.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,3.0,9.0,8.0,21.0,0.0,2.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,11.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,12.0,3.0,0.0,5.0,0.0,0.0,2.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,3.0,12.0,0.0,0.0,0.0,3.0,8.0,0.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,10.0,0.0,5.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,20.0,6.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0,5.0,3.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,36.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,1.0,36.0,0.0,3.0,2.0,1.0,14.0,0.0,0.0,4.0,0.0,1.0,346.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,24.0,0.0,6.0,0.0,18.0,0.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,17.0,0.0,3.0,1.0,2.0,0.0,2.0,29.0,0.0,4.0,0.0,2.0,0.0,20.0,6.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,10.0,10.0,2.0,0.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0
