File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
591037ed-fd95-492b-ad39-759cf1fbd1ce	70a05dcd-6861-441b-a006-4e0135474dd5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0U8	TCGA-BS-A0U8-01A	Primary Tumor
377edba6-9303-408f-a788-3239efde7532	10d00f1b-f737-456f-ba47-ef4bac10a860_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0TJ	TCGA-BS-A0TJ-01A	Primary Tumor
2fbc8fd2-6158-4e21-8d4e-f89e1ad4009f	5c497365-7bc5-477d-989f-a5e7f52f6d43_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0UJ	TCGA-BS-A0UJ-01A	Primary Tumor
cb0d2043-b1db-4125-ad1a-5ff56731fe8e	5c497365-7bc5-477d-989f-a5e7f52f6d43_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0UJ	TCGA-BS-A0UJ-01A	Primary Tumor
d5a66bdc-e366-41ee-b9e0-92f4a4708396	ccfff921-c0fd-43ef-b686-782e4ea39747_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AX-A05T	TCGA-AX-A05T-01A	Primary Tumor
724e7b42-3897-4505-b79b-9c5e9a488122	441404cb-54df-4f02-b267-0c0befc2a64b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0M7	TCGA-BG-A0M7-01A	Primary Tumor
b11c32d9-a28a-4d8d-ade0-26e48a9742e2	1f6772cd-784f-495e-8283-c1024aa6565e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0MU	TCGA-BG-A0MU-01A	Primary Tumor
29b829a4-4ce2-4a5a-9c6e-6a0f35f3a36b	82af7dc6-0c09-4c8e-834d-fd18098e6691_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GV	TCGA-A5-A0GV-01A	Primary Tumor
77bfe76c-543b-4787-ba27-46cbb928fdc2	1df6ac75-58d2-4292-94eb-3e57a819634d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0LP	TCGA-AP-A0LP-01A	Primary Tumor
2e2b55b2-6a52-4ab5-a507-96f60f34ddd3	d0a9424d-648b-4893-9b2a-c67ec52d718b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0TG	TCGA-BS-A0TG-01A	Primary Tumor
e9247428-613a-4c25-a5ca-8c1ebe74206d	e25072b6-e5e5-4cf7-a27f-48e54ef695a9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0LH	TCGA-AP-A0LH-01A	Primary Tumor
654b1fcc-8427-44fd-900d-abde67174357	d0a9424d-648b-4893-9b2a-c67ec52d718b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0TG	TCGA-BS-A0TG-01A	Primary Tumor
5b04f33e-8960-4a4b-92e4-4b51bb9bee1b	bfe11c43-f97f-4027-b54b-c582c75e850a_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A05N	TCGA-AP-A05N-01A	Primary Tumor
f5026247-50f9-447f-9f9f-45c0c159e4ca	de3e2739-cd95-45a2-bfdd-4a2d72290210_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0TE	TCGA-BS-A0TE-01A	Primary Tumor
3f320fad-099e-455a-afc7-96867c913731	5c230815-f8c7-4c55-8fc8-d8415761cf48_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0R9	TCGA-A5-A0R9-01A	Primary Tumor
3a716135-bd6b-4359-a2ba-47e03cebc81d	9e47897d-57b8-411f-8081-c371b4a6cf46_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-B5-A0K7	TCGA-B5-A0K7-01A	Primary Tumor
ac9e330d-5777-45d0-8d47-4fd080644166	540f0df6-47e8-45aa-8633-be800dfc2d77_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-B5-A0JV	TCGA-B5-A0JV-01A	Primary Tumor
4d5611bc-ff1e-43d0-9341-669897afa9ff	e5a3719f-8d41-4d43-9fab-a673ac7dbe44_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0VQ	TCGA-A5-A0VQ-01A	Primary Tumor
b1b34e98-b022-4776-8325-3f1db9c83b62	76e2c61c-8aad-4252-88f2-102fccea1cb1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BK-A0CC	TCGA-BK-A0CC-01A	Primary Tumor
1baee269-e684-43ea-bb01-2d6732ff99e6	d7d8a89a-31c2-45e5-8565-1281560ab5b9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0M9	TCGA-BG-A0M9-01A	Primary Tumor
b503e8a2-95f6-45f5-960b-3004712f4417	2cfdaae8-cdad-4384-bdaf-5f58ec910b0d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0G5	TCGA-A5-A0G5-01A	Primary Tumor
