id	filename	md5	size	state
0162cc72-cb3f-4723-b4d2-400725739ccb	64eb10e2-e930-4735-b5dc-9521a5def125_noid_Red.idat	8aa0c6768e228c39ea9b8c0c342530f4	8095262	released
3f3b9630-de54-4f16-9e0c-7c4be189a2a0	64eb10e2-e930-4735-b5dc-9521a5def125_noid_Grn.idat	183905d3efca78d2c666fe8f6585836e	8095262	released
7a21ff65-40f5-4708-8f15-5cb480d5f1f1	4929682d-2530-44c3-8dbe-7e87938b5c5f_noid_Grn.idat	9145019e074372fcc1a2e3c7fb5e69bb	8095272	released
854f409f-41ee-4350-90b6-d0ec34384e74	4929682d-2530-44c3-8dbe-7e87938b5c5f_noid_Red.idat	8459de5bab5f3b176201c4f1a2f316da	8095272	released
7851a2d7-612f-433b-8d74-9feb30b4c1fd	fe02e7cb-505a-4bf9-b07f-bfaabc64c0d9_noid_Grn.idat	c9d6affb3e91378ebfd78edc004431b6	8091452	released
a0c0343c-d437-4f39-8ccf-0ea79cf9116e	8ed513f8-410f-479b-9124-5caa5830283d_noid_Grn.idat	4edeb0391721df852369a51515ba838b	8095280	released
236791ea-c4c6-4ee9-abf7-00b542ce0744	8ed513f8-410f-479b-9124-5caa5830283d_noid_Red.idat	2d556715676792204c723da87cb8d45b	8095280	released
f4234eb1-858a-457c-8af7-417599341d92	84c283bf-5c9c-406b-94d4-b267b41f08cc_noid_Red.idat	e7d9dbc1608ebe7b9ac52e8f136ee6ce	8091452	released
1e6d7ddc-af47-4ec0-9f5c-fd224f918181	84c283bf-5c9c-406b-94d4-b267b41f08cc_noid_Grn.idat	d09b5519ede57a215e249ad835cf3fe2	8091452	released
d4766fc0-2786-43c8-b852-397106d1c043	3c9e7a5d-c3f0-4c59-b35d-9e0c2896274e_noid_Red.idat	2c049c3e001a6b0c0e7cbf52e431fe4f	8095275	released
16258e5c-c1b1-4505-b8be-07951e20b5cd	f2cbcaab-f9ec-4842-9111-f0a5401e13ce_noid_Grn.idat	3b8fbb80f886876a22b20a06465d5b48	8091452	released
253ccf7b-f01c-4abe-b68f-9d429f756c1e	3c9e7a5d-c3f0-4c59-b35d-9e0c2896274e_noid_Grn.idat	b2dfdd5d927efdc515b71fb15acde3bd	8095275	released
d7b0d4ae-5e7f-4db6-b20d-a38496ee658d	d3122536-f09f-4291-b7eb-0a8ab4e166b3_noid_Grn.idat	6c15536c8b97b289343748874c6d2367	8091452	released
ead347d6-1723-410f-9c0e-fe309389ace0	d3122536-f09f-4291-b7eb-0a8ab4e166b3_noid_Red.idat	ce7829094e23db0b5508e373245c1ae7	8091452	released
8417dc2a-ab0d-4f46-8574-1a88ea4aa4b7	fe02e7cb-505a-4bf9-b07f-bfaabc64c0d9_noid_Red.idat	70ae2fafbe754c91d10bb3b9b694cdcd	8091452	released
d32644e1-0f2b-4f70-906e-cde35e33eece	0bf08059-e7df-4b4b-b1df-7ea29ac6040a_noid_Grn.idat	ac5fb790ede5a5e65bc10eb4e1f65159	8091452	released
1264da4b-66db-4bc2-859e-a8780a11aa37	0bf08059-e7df-4b4b-b1df-7ea29ac6040a_noid_Red.idat	8de6a8c4c19d95f2dfd7aefcedcec0a2	8091452	released
43937ebf-6372-4678-8289-11c86ba00084	98810f81-5422-4407-8029-43f27cb09f4a_noid_Red.idat	08d27b696afbf0b0927c54a1c3f13cd6	8091452	released
898c05a4-f7a2-4349-a4a8-f24223c0316a	98810f81-5422-4407-8029-43f27cb09f4a_noid_Grn.idat	7d57396dfd65ff40adc15ba856fe3261	8091452	released
25e1e061-f241-4402-aa77-6cd92235896c	f2cbcaab-f9ec-4842-9111-f0a5401e13ce_noid_Red.idat	07296499e84a24b8c709be84fb66c3c0	8091452	released
