File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
0e2620dd-c447-494d-aa55-9050de7badcb	0864ae69-5aca-4eda-b078-0e51f46c6903.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A1-A0SF	TCGA-A1-A0SF-01A	Primary Tumor
61cd84d3-2659-4e92-a1f7-69023377383b	781a82dd-0048-4668-bd6b-74d5fceba272.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AC-A3W5	TCGA-AC-A3W5-01A	Primary Tumor
5450b387-573b-4275-a209-f3f8ad9f9b9d	89b085a8-f899-4228-b274-ca2de5b8519b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-EW-A1PA	TCGA-EW-A1PA-01A	Primary Tumor
d0c13be3-4b5e-4dd1-b731-48ad97e58ade	602e1d5a-4aa9-4840-b38e-ad202e023ef8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-PE-A5DE	TCGA-PE-A5DE-01A	Primary Tumor
2ab8e1f1-4d08-442a-8eaa-e28992e2a996	6ad6be0d-9abb-47bd-a0ca-fa2f6b53fd38.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-C8-A1HM	TCGA-C8-A1HM-01A	Primary Tumor
7148a7e3-6793-4b7a-85a0-fa18a82a91fe	b182ddfc-49a5-407e-9b46-157ecfa410b4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-OL-A5DA	TCGA-OL-A5DA-01A	Primary Tumor
2e103d8c-6c03-4d80-b20f-d71c2fa3bcce	b91f6b72-74dd-4c90-9d52-c1ae038aa788.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A24N	TCGA-AR-A24N-01A	Primary Tumor
38cc752f-df6f-4f43-b977-615cdf2779f0	dfa40ebb-dc16-4da7-9515-aaa72d273dc2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A24U	TCGA-AR-A24U-01A	Primary Tumor
00a8e36b-3f31-4b01-afbb-e355830b720d	1f7641c4-1a24-4b26-9489-369160927ae1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AO-A126	TCGA-AO-A126-01A	Primary Tumor
0d78483c-b2c4-43bc-a284-358645b4adb7	338983b4-9c72-4b2e-aad2-0d70dbab13c8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-BH-A202	TCGA-BH-A202-01A	Primary Tumor
