id	filename	md5	size	state
a13119a3-1f05-43db-8ee0-e65a6f780b57	eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt	1b28c4dd7cddc723bdf4cac469caca57	12875473	released
7faf514e-0d2e-4dc8-98dc-2d723d21a356	2ee148f9-f142-417b-85e4-f689380e1315.methylation_array.sesame.level3betas.txt	7aaa92a7bee98643d008241ef77f5c6f	13180295	released
3afa0a03-8d2d-4254-83c7-83775d5abdfc	33ff84ae-bea1-4b22-a6d9-d9fedecab250.methylation_array.sesame.level3betas.txt	93885b03ea7155d7599a109cf724b57a	12927649	released
6ce74f33-595c-4241-8155-50fe7cf741cd	524fa18d-d6dc-407b-adc7-bd60d0afed08.methylation_array.sesame.level3betas.txt	6364f4a30b0d5ff83a18ceef1e44f444	13099252	released
402a7822-e854-44bc-a1c6-771f587dd2c6	1c2cee2b-1c5a-4089-b2d2-01bbc640a4cc.methylation_array.sesame.level3betas.txt	ac43d91014552b802e7cf415816574a6	12791353	released
5c9b18bc-bc61-4fde-8e17-fa7bf5fd814b	ad1210ef-7129-4e3a-8c17-8c14e0381920.methylation_array.sesame.level3betas.txt	6f32cae6ba6453f335340adfed8504ee	12872967	released
7251c6d8-28ff-430c-ab07-471b7b73ac47	f3088c37-e3a9-4a91-987b-38c0ecd4aea9.methylation_array.sesame.level3betas.txt	14e5215d68ba7ec8ef7931fd4482795d	12804095	released
582bdadd-52e8-4742-b078-9146044267aa	b272b0ca-9f53-4e6c-9033-f53fee8496d2.methylation_array.sesame.level3betas.txt	e9dae2c77cc3cc0e148f51b375f47589	13028573	released
aacdedeb-1ff5-439e-8c35-8ba8944360d5	b4513a50-db4c-4666-af7c-3941997c96dd.methylation_array.sesame.level3betas.txt	ddd432a7f5eb88b4af749dc6797cc9d4	12934736	released
5a28ab87-b8af-4db3-a8f1-b7c8a3ecf0ca	4af95eed-bfde-42c1-8e5f-d2aefa7bc55b.methylation_array.sesame.level3betas.txt	976ba30ce1f4ade3c7ccc477ba65a4cb	12962597	released
35a63163-bbe2-4a66-ba5c-b163ca0fc27a	7b85879d-8c51-496b-8386-f84ecc9eb4ff.methylation_array.sesame.level3betas.txt	64735e53dab8f858faa28b9b28bae5a6	13197475	released
35beb025-4ff9-478c-b149-66bd6515ff01	7f9a85ed-19d4-49ba-b508-24cef19215c5.methylation_array.sesame.level3betas.txt	1e4b87c3a3c22a345e7ab176cc40080e	13024685	released
519b872e-526e-4005-9798-797c1682b235	9fb91152-1a6f-4c51-96e7-71dfc117d8c0.methylation_array.sesame.level3betas.txt	cb3d9c3a29982d9e19a0b488d1b04828	13180610	released
e8c18da8-cf88-42f5-9c26-84dd581cdb70	84301c42-0ea8-4af9-9aa9-5d42b26e0128.methylation_array.sesame.level3betas.txt	19dc579343f281f06f6ce79156a9c580	13060168	released
b65bdc5d-baac-46ed-8e22-aece37b3d94d	2345779f-0fb2-490e-98c6-9898191fb415.methylation_array.sesame.level3betas.txt	7ccd0b51ed815033a26018c733c9292c	13015589	released
c8f90d82-46e0-419c-a186-183fe154160b	1cc8046a-b2c5-46a7-b2c5-8afea8f2c2df.methylation_array.sesame.level3betas.txt	a908766185eda8253976d7fed7ea0a16	13024154	released
524449f6-41c9-4606-b46c-0be1adc470b8	0aa79043-5944-4621-b1d9-b1f105b2a632.methylation_array.sesame.level3betas.txt	2782c74d628ef9615850d6e5e469e142	12963830	released
a5c9b630-a533-4532-8ec3-1d53c8152a13	bdf099de-e38d-40c1-839f-bd48586b2261.methylation_array.sesame.level3betas.txt	d2e138d90fb27f30869d781ad5034ad9	12968989	released
26699998-3249-4efa-9a7d-6519f3e376d8	af0f4de3-3835-4296-84ae-6273f2a9e4cd.methylation_array.sesame.level3betas.txt	86fef54717fcf2f27387bfe8f0be0227	12924909	released
